date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-09-24,US_NC_37181,4,0,,,1030,44,,
2020-09-24,US_ND_38099,5,0,,,179,1,,
2020-09-24,US_NE_31119,9,0,,,845,7,,
2020-09-24,US_NE_31177,7,0,,,260,2,,
2020-09-24,US_NM_35005,16,0,,,1082,11,,
2020-09-24,US_NV_32005,0,0,,,296,1,,
2020-09-24,US_NY_36011,1,0,,,205,2,,
2020-09-24,US_NY_36075,2,0,,,470,3,,
2020-09-24,US_NY_36077,2,0,,,335,4,,
2020-09-24,US_OH_39083,0,0,,,282,15,,
2020-09-24,US_OH_39091,3,0,,,308,3,,
2020-09-24,US_OH_39097,10,0,,,802,12,,
2020-09-24,US_OH_39143,0,0,,,558,20,,
2020-09-24,US_OH_39167,3,0,,,258,23,,
2020-09-24,US_OK_40123,5,0,,,375,3,,
2020-09-24,US_OR_41027,1,0,,,249,0,,
2020-09-24,US_PA_42021,7,0,,,560,7,,
2020-09-24,US_SC_45023,2,0,,,1021,21,,
2020-09-24,US_SC_45043,6,0,,,1875,45,,
2020-09-24,US_SC_45073,10,0,,,1373,26,,
2020-09-24,US_SD_46029,23,0,,,780,3,,
2020-09-24,US_SD_46065,16,1,,,365,5,,
2020-09-24,US_SD_46085,7,0,,,127,3,,
2020-09-24,US_SD_46103,51,1,,,2142,36,,
2020-09-24,US_TX_48343,1,0,,,184,3,,
2020-09-24,US_UT_49021,5,0,,,731,2,,
2020-09-24,US_VA_51163,0,0,,,106,2,,
2020-09-24,US_VA_51590,11,1,,,854,27,,
2020-09-24,US_WA_53001,13,0,,,831,10,,
2020-09-24,US_WA_53017,6,0,,,1291,10,,
2020-09-24,US_WI_55027,51,0,,,1752,14,,
2020-09-25,VE_E,60,,,,1158,,,
2020-09-24,AR_B_329,13,0,,0,386,14,,0
2020-09-21,AR_D_049,6,0,,0,63,0,,0
2020-09-23,AR_H_021,13,0,,0,749,20,,0
2020-09-23,AR_K,1,0,,0,194,1,,0
2020-09-22,AR_K_049,1,0,,0,101,0,,0
2020-09-24,AR_L_021,6,0,,0,120,5,,0
2020-09-20,AR_M_014,1,0,,0,64,17,,0
2020-09-24,AR_S_028,7,0,,0,815,10,,0
2020-09-23,AR_Y_094,9,0,,0,244,4,,0
2020-09-20,AR_Z_042,1,0,,0,22,1,,0
2020-09-24,CO_25_25286,0,0,20,,1576,51,1364,
2020-09-24,CO_25_25290,0,1,21,,806,34,628,
2020-09-24,CO_25_25377,0,0,6,,240,9,208,
2020-09-24,CO_25_25473,0,1,23,,2084,60,1829,
2020-09-23,CO_25_25875,1,0,5,,78,3,66,
2020-09-24,CO_41_41524,0,0,5,,190,6,152,
2020-09-24,CO_52,0,0,272,,17655,716,15343,
2020-09-24,CO_52_52356,0,0,31,,2086,105,1808,
2020-09-24,CO_54_54405,0,0,16,,1023,66,851,
2020-09-24,CO_76_76126,0,0,1,,16,0,8,
2020-09-24,CO_76_76400,0,0,1,,65,5,50,
2020-09-24,CO_76_76670,0,0,3,,35,0,27,
2020-09-24,CO_76_76834,0,0,11,,966,31,828,
2020-09-23,CU_06,0,,,,36,,,
2020-09-23,DO_11,0,,,,2,,,
2020-09-23,DO_12,0,,,,1,,,
2020-09-22,ES_MD_28017,7,,,,20,,,
2020-09-22,ES_MD_28059,21,,,,238,,,
2020-09-22,ES_MD_28067,32,,,,130,,,
2020-09-22,ES_MD_28136,0,,,,12,,,
2020-09-19,MX_COA_05006,1,0,,,123,8,,
2020-09-23,MX_COL_06007,0,1,,,1397,177,,
2020-09-23,MX_HID_13069,2,1,,,937,122,,
2020-09-23,MX_MEX_15108,1,0,,,697,101,,
2020-09-22,MX_NAY_18001,1,0,,,144,32,,
2020-09-23,MX_NLE_19045,2,1,,,335,15,,
2020-09-15,MX_PUE_21051,0,1,,,88,19,,
2020-09-22,MX_ROO_23001,0,1,,,358,67,,
2020-09-17,MX_SIN_25008,1,0,,,51,12,,
2020-09-23,MX_SON_26018,1,0,,,3661,585,,
2020-09-17,MX_SON_26036,3,0,,,180,26,,
2020-09-21,MX_TLA_29044,3,0,,,356,53,,
2020-09-22,MX_VER_30131,0,1,,,1599,215,,
2020-09-23,MX_ZAC_32056,4,1,,,1515,114,,
2020-09-23,PE_ANC_1809,22,0,,,3917,140,,
2020-09-23,PE_CAJ,40,2,,,19209,452,,
2020-09-23,PE_CAJ_0101,5,0,,,6338,151,,
2020-09-23,PE_LAL_0106,19,0,,,1247,72,,
2020-09-25,RU_BA,36,0,106,,8592,36,8528,
2020-09-25,RU_CE,7,0,6,,2404,40,1842,
2020-09-25,RU_ORL,57,0,18,,8290,126,6658,
2020-09-25,RU_PRI,69,1,53,,11401,116,9886,
2020-09-25,RU_VGG,109,2,67,,14577,138,12668,
2020-09-24,US_AL_01001,23,0,,,1738,25,,
2020-09-24,US_AL_01103,15,2,,,3254,28,,
2020-09-24,US_AR_05027,13,0,,,412,18,,
2020-09-24,US_AR_05029,2,0,,,257,3,,
2020-09-24,US_AR_05033,13,0,,,1316,15,,
2020-09-24,US_AR_05037,6,1,,,428,9,,
2020-09-24,US_AR_05059,12,0,,,1875,26,,
2020-09-24,US_AR_05075,19,0,,,410,12,,
2020-09-24,US_AR_05109,2,0,,,225,3,,
2020-09-24,US_AR_05137,13,0,,,335,7,,
2020-09-24,US_AR_05139,16,0,,,874,32,,
2020-09-24,US_AR_05145,27,0,,,795,21,,
2020-09-24,US_AR_05147,1,0,,,49,0,,
2020-09-24,US_CA_06009,0,0,,,314,14,,
2020-09-24,US_CA_06047,18,0,,,8846,140,,
2020-09-24,US_CA_06051,0,0,,,165,2,,
2020-09-24,US_CO_08029,0,0,,,187,3,,
2020-09-24,US_CO_08043,1,0,,,171,1,,
2020-09-24,US_CO_08055,0,0,,,19,1,,
2020-09-24,US_GA_13007,2,0,,,81,4,,
2020-09-24,US_GA_13017,3,1,,,754,22,,
2020-09-24,US_GA_13029,11,0,,,1137,11,,
2020-09-24,US_GA_13039,14,0,,,1264,8,,
2020-09-24,US_GA_13071,-6,0,,,1871,33,,
2020-09-24,US_GA_13081,0,0,,,539,17,,
2020-09-24,US_GA_13111,13,1,,,631,21,,
2020-09-24,US_GA_13133,0,0,,,498,23,,
2020-09-24,US_GA_13155,3,0,,,291,4,,
2020-09-24,US_GA_13159,0,0,,,211,4,,
2020-09-24,US_GA_13193,0,0,,,228,10,,
2020-09-24,US_GA_13199,5,0,,,542,13,,
2020-09-24,US_GA_13205,10,0,,,790,45,,
2020-09-24,US_GA_13235,1,0,,,312,22,,
2020-09-24,US_GA_13253,6,0,,,353,9,,
2020-09-24,US_GA_13257,9,0,,,1039,36,,
2020-09-24,US_IA_19019,3,0,,,265,1,,
2020-09-24,US_IA_19031,4,0,,,238,1,,
2020-09-24,US_IA_19099,15,0,,,817,32,,
2020-09-24,US_IA_19181,3,0,,,948,6,,
2020-09-24,US_ID_16005,30,0,,,1040,4,,
2020-09-24,US_ID_16031,18,0,,,674,5,,
2020-09-24,US_IL_17063,9,0,,,654,5,,
2020-09-24,US_IN_18033,8,0,,,476,12,,
2020-09-24,US_IN_18073,4,0,,,394,3,,
2020-09-24,US_IN_18139,2,0,,,155,4,,
2020-09-24,US_IN_18173,47,0,,,1280,38,,
2020-09-24,US_KS_20043,0,0,,,96,0,,
2020-09-24,US_KS_20149,3,0,,,238,0,,
2020-09-24,US_KS_20207,0,0,,,20,0,,
2020-09-24,US_KY_21145,3,0,,,701,9,,
2020-09-24,US_KY_21159,1,0,,,76,3,,
2020-09-24,US_KY_21165,0,0,,,44,0,,
2020-09-24,US_KY_21177,6,0,,,788,13,,
2020-09-24,US_KY_21213,1,0,,,279,8,,
2020-09-24,US_LA_22115,2,3,,,1044,49,,
2020-09-24,US_ME_23027,0,0,,,73,14,,
2020-09-24,US_MI_26059,1,0,,,335,27,,
2020-09-24,US_MI_26073,7,0,,,690,13,,
2020-09-24,US_MI_26079,1,0,,,84,4,,
2020-09-24,US_MI_26087,8,0,,,908,43,,
2020-09-24,US_MI_26101,0,0,,,83,2,,
2020-09-24,US_MO_29031,38,1,,,1670,19,,
2020-09-24,US_MO_29071,32,0,,,1642,28,,
2020-09-24,US_MO_29099,60,0,,,4232,60,,
2020-09-24,US_MO_29155,2,0,,,499,9,,
2020-09-24,US_MS_28019,0,0,,,181,6,,
2020-09-24,US_MS_28101,0,0,,,767,23,,
2020-09-24,US_MS_28103,2,0,,,548,16,,
2020-09-24,US_MT_30043,1,0,,,68,0,,
2020-09-24,US_NC_37123,0,1,,,1029,27,,
2020-09-24,US_NC_37151,18,0,,,2714,51,,
2020-09-24,US_NC_37175,5,0,,,324,7,,
2020-09-24,US_ND_38025,0,0,,,96,1,,
2020-09-24,US_NE_31155,10,0,,,446,3,,
2020-09-24,US_NM_35006,2,1,,,744,21,,
2020-09-24,US_NM_35009,10,0,,,769,5,,
2020-09-24,US_NY_36015,26,0,,,387,3,,
2020-09-24,US_NY_36073,2,0,,,327,55,,
2020-09-24,US_OH_39021,2,0,,,302,3,,
2020-09-24,US_OH_39033,3,0,,,231,6,,
2020-09-24,US_OH_39045,9,0,,,2067,52,,
2020-09-24,US_OH_39071,0,0,,,222,3,,
2020-09-24,US_OK_40097,25,0,,,590,11,,
2020-09-24,US_OK_40145,11,0,,,1441,26,,
2020-09-24,US_OR_41007,4,0,,,131,0,,
2020-09-24,US_PA_42005,0,0,,,424,18,,
2020-09-24,US_PA_42015,3,0,,,135,3,,
2020-09-24,US_PA_42025,3,0,,,458,28,,
2020-09-24,US_PA_42033,1,1,,,314,3,,
2020-09-24,US_PA_42067,1,0,,,184,7,,
2020-09-24,US_PA_42111,0,0,,,211,3,,
2020-09-24,US_SC_45025,3,0,,,1206,36,,
2020-09-24,US_SD_46011,15,0,,,719,2,,
2020-09-24,US_TN_47025,2,1,,,440,5,,
2020-09-24,US_TN_47041,2,0,,,552,13,,
2020-09-24,US_TN_47061,5,0,,,268,5,,
2020-09-24,US_TN_47071,14,1,,,1005,16,,
2020-09-24,US_TN_47103,7,0,,,603,1,,
2020-09-24,US_TN_47113,20,1,,,2800,61,,
2020-09-24,US_TN_47133,5,0,,,713,5,,
2020-09-24,US_TX_48071,6,0,,,1302,16,,
2020-09-24,US_TX_48091,49,0,,,3410,116,,
2020-09-24,US_TX_48145,0,0,,,234,5,,
2020-09-24,US_TX_48181,9,2,,,1838,39,,
2020-09-24,US_TX_48215,209,23,,,31311,1611,,
2020-09-24,US_TX_48245,32,0,,,7325,132,,
2020-09-24,US_TX_48355,164,3,,,20434,410,,
2020-09-24,US_TX_48367,31,1,,,1940,32,,
2020-09-24,US_TX_48469,19,0,,,4053,95,,
2020-09-24,US_VA_51083,4,0,,,336,6,,
2020-09-24,US_VA_51550,21,0,,,4262,70,,
2020-09-24,US_VT_50005,0,0,,,34,0,,
2020-09-24,US_VT_50019,0,0,,,21,0,,
2020-09-24,US_WV_54003,16,0,,,968,13,,
2020-09-24,US_WV_54033,2,0,,,346,8,,
2020-09-24,US_WV_54077,1,0,,,151,4,,
2020-09-24,US_WV_54107,2,0,,,356,6,,
2020-09-24,US_WY_56037,2,0,,,328,2,,
2020-09-25,VE_A,120,0,,,17315,1,,
2020-09-25,VE_J,7,,,,450,,,
2020-07-19,AF_NIM,29,1,10,,374,8,314,
2020-09-24,AR_B_266,1,0,,0,526,17,,0
2020-09-24,AR_B_476,6,0,,0,66,2,,0
2020-09-24,AR_B_644,1,0,,0,563,14,,0
2020-09-24,AR_B_714,1,0,,0,532,9,,0
2020-09-24,AR_B_742,1,0,,0,18,3,,0
2020-09-24,AR_D_042,21,0,,0,35,0,,0
2020-09-23,AR_H_070,1,0,,0,45,8,,0
2020-09-22,AR_H_133,5,0,,0,41,1,,0
2020-09-23,AR_J_077,1,0,,0,77,2,,0
2020-09-16,AR_K_105,0,1,,0,1,1,,0
2020-09-16,AR_P_049,1,0,,0,28,1,,0
2020-09-17,AR_Q_007,1,0,,0,36,1,,0
2020-09-24,AR_S_133,4,0,,0,118,0,,0
2020-09-24,AR_X_035,2,0,,0,111,3,,0
2020-09-05,CO_05_05284,0,0,1,,27,0,26,
2020-09-24,CO_08_08758,0,0,65,,13891,774,13295,
2020-09-24,CO_15,0,0,230,,6656,151,5031,
2020-09-23,CO_15_15686,1,0,0,,12,0,7,
2020-09-23,CO_76_76250,2,0,0,,11,1,7,
2020-09-23,DO_13,0,,,,29,,,
2020-09-22,ES_MD_28029,3,,,,27,,,
2020-09-22,ES_MD_28050,35,,,,183,,,
2020-09-22,ES_MD_28164,10,,,,59,,,
2020-09-22,ES_MD_28168,11,,,,52,,,
2020-09-22,MX_AGU_01009,1,0,,,150,3,,
2020-09-14,MX_HID_13024,1,0,,,26,6,,
2020-09-19,MX_JAL_14088,1,0,,,12,1,,
2020-09-23,MX_MEX_15031,4,0,,,2420,434,,
2020-09-21,MX_MEX_15095,0,1,,,205,47,,
2020-09-22,MX_MIC_16052,0,1,,,4164,223,,
2020-09-21,MX_OAX_20045,1,0,,,82,3,,
2020-08-10,MX_OAX_20254,1,0,,,5,1,,
2020-09-22,MX_PUE_21034,1,0,,,98,14,,
2020-09-21,MX_PUE_21191,1,0,,,38,4,,
2020-09-22,MX_ROO_23004,14,2,,,3032,173,,
2020-09-21,MX_SIN_25018,1,0,,,575,114,,
2020-09-22,MX_TAB_27010,6,0,,,1306,90,,
2020-09-23,PE_ARE_0122,4,0,,,2042,92,,
2020-09-23,PE_LAL_0102,8,0,,,2116,226,,
2020-09-23,PE_LIM_0605,1,2,,,1689,112,,
2020-09-21,PE_LMA_0126,1,0,,,186,8,,
2020-09-22,PE_PIU_0501,12,1,,,1842,183,,
2020-08-24,PH_01_ILN,5,0,0,,87,0,10,
2020-09-25,RU_PSK,32,0,15,,5276,65,4001,
2020-09-25,RU_ROS,187,0,94,,20980,468,16674,
2020-09-24,US_AL_01009,14,0,,,1594,15,,
2020-09-24,US_AL_01013,2,0,,,913,39,,
2020-09-24,US_AL_01019,8,0,,,591,15,,
2020-09-24,US_AL_01021,11,0,,,1535,31,,
2020-09-24,US_AL_01027,16,0,,,570,7,,
2020-09-24,US_AL_01029,4,0,,,339,6,,
2020-09-24,US_AL_01033,7,0,,,1636,26,,
2020-09-24,US_AL_01047,15,0,,,1774,26,,
2020-09-24,US_AL_01055,18,0,,,3420,47,,
2020-09-24,US_AL_01079,4,0,,,609,22,,
2020-09-24,US_AL_01095,17,0,,,3909,44,,
2020-09-24,US_AL_01107,6,0,,,651,14,,
2020-09-24,US_AL_01109,8,0,,,1187,9,,
2020-09-24,US_AL_01113,12,0,,,1744,2,,
2020-09-24,US_AL_01131,1,0,,,531,11,,
2020-09-24,US_AR_05043,3,0,,,353,6,,
2020-09-24,US_CA_06027,0,1,,,177,15,,
2020-09-24,US_CA_06101,7,0,,,1696,11,,
2020-09-24,US_CO_08089,1,0,,,93,6,,
2020-09-24,US_GA_13087,2,0,,,1124,29,,
2020-09-24,US_GA_13091,3,0,,,418,12,,
2020-09-24,US_GA_13157,27,0,,,1941,31,,
2020-09-24,US_GA_13169,4,0,,,542,8,,
2020-09-24,US_GA_13183,10,0,,,245,3,,
2020-09-24,US_GA_13269,0,0,,,207,10,,
2020-09-24,US_GA_13275,12,1,,,1480,63,,
2020-09-24,US_GA_13299,4,3,,,1479,59,,
2020-09-24,US_GA_13311,34,0,,,795,19,,
2020-09-24,US_GA_13317,2,0,,,263,5,,
2020-09-24,US_IA_19011,4,0,,,306,1,,
2020-09-24,US_ID_16043,2,0,,,182,3,,
2020-09-24,US_ID_16049,3,0,,,188,0,,
2020-09-24,US_ID_16051,15,1,,,531,2,,
2020-09-24,US_ID_16069,11,0,,,430,24,,
2020-09-24,US_ID_16075,5,0,,,859,7,,
2020-09-24,US_IL_17041,8,0,,,293,7,,
2020-09-24,US_IL_17123,1,0,,,99,0,,
2020-09-24,US_IL_17137,14,0,,,664,24,,
2020-09-24,US_IN_18045,2,0,,,123,2,,
2020-09-24,US_IN_18099,12,0,,,1008,24,,
2020-09-24,US_IN_18117,1,0,,,288,26,,
2020-09-24,US_IN_18129,8,0,,,324,0,,
2020-09-24,US_IN_18171,0,0,,,40,1,,
2020-09-24,US_KS_20037,0,0,,,1011,6,,
2020-09-24,US_KS_20133,0,0,,,166,0,,
2020-09-24,US_KS_20177,0,2,,,2671,32,,
2020-09-24,US_KY_21085,3,0,,,385,13,,
2020-09-24,US_KY_21125,23,0,,,825,6,,
2020-09-24,US_KY_21147,9,0,,,154,0,,
2020-09-24,US_KY_21231,6,0,,,147,0,,
2020-09-24,US_LA_22049,1,0,,,633,22,,
2020-09-24,US_LA_22053,1,0,,,1226,39,,
2020-09-24,US_LA_22067,4,0,,,774,22,,
2020-09-24,US_LA_22111,-5,0,,,954,42,,
2020-09-24,US_LA_22127,3,0,,,619,18,,
2020-09-24,US_MA_25007,0,0,,,63,0,,
2020-09-24,US_MD_24029,2,0,,,302,24,,
2020-09-24,US_MI_26069,4,0,,,213,12,,
2020-09-24,US_MI_26091,1,1,,,1518,22,,
2020-09-24,US_MI_26103,8,0,,,350,12,,
2020-09-24,US_MI_26151,-1,0,,,146,7,,
2020-09-24,US_MI_26159,5,0,,,749,17,,
2020-09-24,US_MN_27049,7,0,,,351,9,,
2020-09-24,US_MN_27169,8,0,,,863,18,,
2020-09-24,US_MO_29053,6,0,,,410,2,,
2020-09-24,US_MO_29119,5,0,,,1135,12,,
2020-09-24,US_MO_29139,0,0,,,82,1,,
2020-09-24,US_MO_29145,24,0,,,1431,14,,
2020-09-24,US_MO_29165,14,0,,,710,12,,
2020-09-24,US_MO_29173,0,0,,,145,0,,
2020-09-24,US_MO_29175,4,0,,,231,3,,
2020-09-24,US_MO_29205,2,0,,,63,1,,
2020-09-24,US_MS_28013,5,0,,,513,12,,
2020-09-24,US_MS_28117,10,0,,,844,17,,
2020-09-24,US_MT_30041,3,0,,,146,3,,
2020-09-24,US_NC_37015,5,0,,,560,8,,
2020-09-24,US_NC_37023,16,2,,,2049,38,,
2020-09-24,US_NC_37027,22,0,,,1603,18,,
2020-09-24,US_NC_37045,23,1,,,2118,61,,
2020-09-24,US_NC_37061,2,0,,,2154,53,,
2020-09-24,US_NC_37091,14,1,,,732,28,,
2020-09-24,US_NC_37107,7,2,,,953,31,,
2020-09-24,US_NC_37111,12,0,,,898,26,,
2020-09-24,US_NC_37131,2,0,,,414,17,,
2020-09-24,US_ND_38031,0,0,,,59,0,,
2020-09-24,US_ND_38089,31,0,,,1422,7,,
2020-09-24,US_NE_31053,23,0,,,1146,11,,
2020-09-24,US_NM_35015,23,0,,,758,7,,
2020-09-24,US_NM_35039,4,0,,,390,13,,
2020-09-24,US_NV_32019,0,0,,,423,7,,
2020-09-24,US_NY_36013,3,0,,,554,4,,
2020-09-24,US_NY_36033,1,0,,,66,1,,
2020-09-24,US_OH_39047,1,0,,,228,6,,
2020-09-24,US_OH_39087,14,0,,,641,22,,
2020-09-24,US_OH_39107,16,1,,,1101,18,,
2020-09-24,US_OH_39129,3,0,,,2644,44,,
2020-09-24,US_OH_39147,0,0,,,464,14,,
2020-09-24,US_OH_39169,6,0,,,919,67,,
2020-09-24,US_OK_40001,4,0,,,603,10,,
2020-09-24,US_OK_40013,21,0,,,911,4,,
2020-09-24,US_OK_40019,11,0,,,539,8,,
2020-09-24,US_OK_40037,14,0,,,1109,33,,
2020-09-24,US_OK_40041,11,1,,,716,25,,
2020-09-24,US_OK_40113,7,0,,,811,13,,
2020-09-24,US_OK_40125,40,0,,,1296,10,,
2020-09-24,US_OK_40137,19,0,,,412,5,,
2020-09-24,US_OR_41041,1,0,,,476,13,,
2020-09-24,US_PA_42059,1,0,,,182,1,,
2020-09-24,US_PA_42073,4,0,,,509,23,,
2020-09-24,US_PA_42081,10,0,,,651,25,,
2020-09-24,US_PA_42123,0,0,,,42,1,,
2020-09-24,US_RI_44001,0,0,,,404,16,,
2020-09-24,US_RI_44003,0,0,,,1867,110,,
2020-09-24,US_RI_44005,0,0,,,518,8,,
2020-09-24,US_RI_44007,0,0,,,18437,882,,
2020-09-24,US_RI_44009,0,0,,,803,71,,
2020-09-24,US_SC_45067,4,0,,,857,23,,
2020-09-24,US_SC_45087,9,0,,,560,12,,
2020-09-24,US_SC_45089,6,1,,,1325,44,,
2020-09-24,US_SD_46083,13,0,,,1264,2,,
2020-09-24,US_SD_46093,13,0,,,500,4,,
2020-09-24,US_TN_47003,3,0,,,1320,17,,
2020-09-24,US_TN_47073,3,0,,,783,16,,
2020-09-24,US_TN_47101,6,0,,,185,1,,
2020-09-24,US_TN_47185,7,0,,,813,9,,
2020-09-24,US_TX_48013,0,0,,,1154,30,,
2020-09-24,US_TX_48015,3,0,,,488,9,,
2020-09-24,US_TX_48031,0,0,,,144,5,,
2020-09-24,US_TX_48053,1,0,,,722,12,,
2020-09-24,US_TX_48099,8,0,,,1818,12,,
2020-09-24,US_TX_48133,3,0,,,171,3,,
2020-09-24,US_TX_48143,3,0,,,840,12,,
2020-09-24,US_TX_48149,1,0,,,473,18,,
2020-09-24,US_TX_48165,7,0,,,335,8,,
2020-09-24,US_TX_48185,10,0,,,1089,31,,
2020-09-24,US_TX_48187,0,0,,,3566,76,,
2020-09-24,US_TX_48189,12,1,,,1850,58,,
2020-09-24,US_TX_48199,8,1,,,1333,30,,
2020-09-24,US_TX_48223,2,0,,,339,8,,
2020-09-24,US_TX_48231,4,0,,,1599,36,,
2020-09-24,US_TX_48257,19,0,,,3107,47,,
2020-09-24,US_TX_48259,0,0,,,331,7,,
2020-09-24,US_TX_48277,21,2,,,1118,33,,
2020-09-24,US_TX_48291,-3,1,,,2257,50,,
2020-09-24,US_TX_48293,2,1,,,564,12,,
2020-09-24,US_TX_48299,2,0,,,124,2,,
2020-09-24,US_TX_48323,0,5,,,3652,119,,
2020-09-24,US_TX_48331,0,0,,,488,5,,
2020-09-24,US_TX_48361,40,2,,,1961,43,,
2020-09-24,US_TX_48395,3,-1,,,304,3,,
2020-09-24,US_TX_48409,1,1,,,1460,73,,
2020-09-24,US_TX_48445,0,0,,,237,4,,
2020-09-24,US_TX_48451,26,2,,,3641,66,,
2020-09-24,US_TX_48471,-1,1,,,3689,57,,
2020-09-24,US_TX_48481,5,0,,,1355,50,,
2020-09-24,US_TX_48493,0,0,,,888,26,,
2020-09-24,US_VA_51069,5,0,,,865,13,,
2020-09-24,US_VA_51113,3,0,,,106,3,,
2020-09-24,US_VA_51115,1,0,,,42,0,,
2020-09-24,US_VA_51125,1,0,,,100,2,,
2020-09-24,US_VA_51135,2,1,,,256,18,,
2020-09-24,US_VA_51137,3,0,,,320,4,,
2020-09-24,US_VA_51161,18,0,,,824,7,,
2020-09-24,US_VA_51171,3,0,,,804,58,,
2020-09-24,US_VA_51630,2,0,,,533,5,,
2020-09-24,US_VA_51683,6,0,,,1910,25,,
2020-09-24,US_VT_50015,0,0,,,57,1,,
2020-09-24,US_WA_53019,0,0,,,29,0,,
2020-09-24,US_WA_53047,2,0,,,1057,13,,
2020-09-24,US_WI_55043,21,0,,,936,19,,
2020-09-24,US_WI_55049,5,0,,,198,0,,
2020-09-24,US_WI_55057,17,0,,,358,2,,
2020-09-24,US_WI_55081,22,0,,,458,2,,
2020-09-24,US_WV_54045,11,0,,,599,39,,
2020-09-24,US_WV_54049,2,0,,,261,3,,
2020-09-24,US_WV_54069,3,0,,,362,6,,
2020-09-24,US_WV_54081,10,0,,,497,8,,
2020-09-24,US_WY_56001,35,0,,,461,0,,
2020-09-25,VE_F,17,0,,,3122,1,,
2020-09-24,AR_B_021,1,0,,0,57,4,,0
2020-09-21,AR_B_189,1,0,,0,36,1,,0
2020-09-24,AR_B_469,1,0,,0,9,1,,0
2020-09-24,AR_B_511,5,0,,0,81,1,,0
2020-09-24,AR_B_581,1,0,,0,201,19,,0
2020-09-23,AR_E_070,1,0,,0,83,9,,0
2020-07-27,AR_J_112,0,0,,0,0,0,,0
2020-09-22,AR_Q_091,2,0,,0,22,0,,0
2020-09-24,AR_R_014,9,0,,0,314,14,,0
2020-09-21,AR_S_091,2,0,,0,35,1,,0
2020-09-24,CO_15_15001,0,0,72,,1779,27,1237,
2020-09-23,DO_19,0,,,,4,,,
2020-09-22,ES_MD_28033,43,,,,175,,,
2020-09-23,MX_BCS_03003,1,0,,,5261,197,,
2020-09-22,MX_COA_05010,1,1,,,600,41,,
2020-09-21,MX_GUA_11003,6,0,,,524,28,,
2020-09-22,MX_HID_13052,2,0,,,141,34,,
2020-09-22,MX_JAL_14006,2,1,,,135,19,,
2020-09-23,MX_MEX_15029,1,0,,,696,101,,
2020-09-23,MX_NLE_19021,2,0,,,2319,206,,
2020-09-21,MX_PUE_21019,2,0,,,422,72,,
2020-09-19,MX_PUE_21048,1,0,,,45,6,,
2020-09-18,MX_ROO_23009,2,0,,,228,18,,
2020-09-20,MX_SIN_25010,1,0,,,263,69,,
2020-09-22,MX_SIN_25015,0,1,,,716,127,,
2020-09-17,MX_TAB_27007,1,0,,,441,45,,
2020-09-18,MX_VER_30068,5,0,,,543,27,,
2020-09-23,PE_HUC_0102,8,0,,,2739,47,,
2020-09-22,PE_LAM_0201,3,0,,,915,86,,
2020-09-23,PE_LOR_0112,3,0,,,686,46,,
2020-09-23,PE_PAS,12,0,,,4947,105,,
2020-09-22,PE_PAS_0101,6,1,,,987,16,,
2020-09-22,PE_TUM_0302,2,0,,,343,25,,
2020-09-25,RU_BU,68,0,25,,6551,65,5541,
2020-09-24,US_AL_01011,1,0,,,598,14,,
2020-09-24,US_AL_01023,2,0,,,346,12,,
2020-09-24,US_AL_01037,0,0,,,167,3,,
2020-09-24,US_AL_01041,4,0,,,531,32,,
2020-09-24,US_AL_01049,16,1,,,2391,20,,
2020-09-24,US_AL_01085,1,0,,,653,27,,
2020-09-24,US_AL_01091,3,1,,,708,20,,
2020-09-24,US_AR_05017,3,0,,,1004,19,,
2020-09-24,US_AR_05061,2,1,,,465,9,,
2020-09-24,US_AR_05085,19,0,,,1121,11,,
2020-09-24,US_AR_05121,14,0,,,409,22,,
2020-09-24,US_AZ_04012,2,0,,,538,15,,
2020-09-24,US_AZ_04015,17,-1,,,3947,222,,
2020-09-24,US_CO_08063,0,0,,,79,3,,
2020-09-24,US_CO_08105,0,0,,,96,2,,
2020-09-24,US_CO_08121,0,0,,,60,0,,
2020-09-24,US_FL_12121,12,3,,,2665,69,,
2020-09-24,US_FL_12133,4,1,,,1068,19,,
2020-09-24,US_GA_13037,1,0,,,237,8,,
2020-09-24,US_GA_13119,1,1,,,736,12,,
2020-09-24,US_GA_13143,1,0,,,455,8,,
2020-09-24,US_GA_13189,3,0,,,585,14,,
2020-09-24,US_GA_13279,9,1,,,1293,45,,
2020-09-24,US_IA_19007,4,0,,,133,3,,
2020-09-24,US_IA_19043,7,0,,,244,3,,
2020-09-24,US_IA_19057,12,0,,,764,7,,
2020-09-24,US_IA_19123,20,0,,,391,19,,
2020-09-24,US_IA_19133,1,0,,,145,1,,
2020-09-24,US_IA_19145,3,0,,,153,0,,
2020-09-24,US_ID_16037,3,0,,,59,1,,
2020-09-24,US_IL_17055,9,0,,,514,3,,
2020-09-24,US_IL_17179,22,1,,,1686,24,,
2020-09-24,US_IN_18015,1,0,,,274,13,,
2020-09-24,US_IN_18023,4,1,,,599,18,,
2020-09-24,US_IN_18049,3,0,,,238,2,,
2020-09-24,US_IN_18065,5,1,,,798,26,,
2020-09-24,US_IN_18069,11,0,,,236,3,,
2020-09-24,US_IN_18085,5,0,,,1216,19,,
2020-09-24,US_IN_18087,2,0,,,636,11,,
2020-09-24,US_IN_18135,5,0,,,216,7,,
2020-09-24,US_IN_18183,11,1,,,270,7,,
